

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

  ONLY INNER PHASE SHIFTS ARE TABULATED

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -9.47805696E-04      0.00000000E+00
       1     -3.08695200E-07     -7.51327430E-04
       2     -7.61464475E-11     -2.42648473E-07
       3     -1.46490477E-14     -5.97597437E-11
       4      0.00000000E+00     -1.18587529E-14
       5      0.00000000E+00      0.00000000E+00
       6      0.00000000E+00     -0.00000000E+00
       7      0.00000000E+00     -0.00000000E+00
       8     -0.00000000E+00      0.00000000E+00
       9     -0.00000000E+00     -0.00000000E+00
      10      0.00000000E+00     -0.00000000E+00
      11     -0.00000000E+00     -0.00000000E+00


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
  4.400E+00 1.74276E-19  0.000E+00 ( 7.696E-11,-4.101E-10) ( 2.605E-12,-1.387E-11)  1.00E-07
  4.500E+00 1.59394E-19  0.000E+00 ( 7.819E-11,-3.913E-10) ( 2.707E-12,-1.353E-11)  1.00E-07
  4.600E+00 1.46071E-19  0.000E+00 ( 7.914E-11,-3.737E-10) ( 2.801E-12,-1.321E-11)  1.00E-07
  4.700E+00 1.34115E-19  0.000E+00 ( 7.985E-11,-3.572E-10) ( 2.887E-12,-1.290E-11)  1.00E-07
  4.800E+00 1.23362E-19  0.000E+00 ( 8.034E-11,-3.417E-10) ( 2.967E-12,-1.261E-11)  1.00E-07
  4.900E+00 1.13667E-19  0.000E+00 ( 8.065E-11,-3.271E-10) ( 3.040E-12,-1.232E-11)  1.00E-07
  5.000E+00 1.04909E-19  0.000E+00 ( 8.079E-11,-3.134E-10) ( 3.108E-12,-1.205E-11)  1.00E-07
  5.100E+00 9.69816E-20  0.000E+00 ( 8.079E-11,-3.005E-10) ( 3.170E-12,-1.178E-11)  1.00E-07
  5.200E+00 8.97908E-20  0.000E+00 ( 8.066E-11,-2.883E-10) ( 3.227E-12,-1.153E-11)  1.00E-07
  5.300E+00 8.32563E-20  0.000E+00 ( 8.043E-11,-2.769E-10) ( 3.280E-12,-1.128E-11)  1.00E-07
  5.400E+00 7.73074E-20  0.000E+00 ( 8.010E-11,-2.660E-10) ( 3.328E-12,-1.105E-11)  1.00E-07
  5.500E+00 7.18822E-20  0.000E+00 ( 7.970E-11,-2.557E-10) ( 3.373E-12,-1.082E-11)  1.00E-07
  5.600E+00 6.69261E-20  0.000E+00 ( 7.922E-11,-2.460E-10) ( 3.414E-12,-1.060E-11)  1.00E-07
  5.700E+00 6.23913E-20  0.000E+00 ( 7.868E-11,-2.368E-10) ( 3.451E-12,-1.038E-11)  1.00E-07
  5.800E+00 5.82355E-20  0.000E+00 ( 7.809E-11,-2.281E-10) ( 3.486E-12,-1.018E-11)  1.00E-07
  5.900E+00 5.44211E-20  0.000E+00 ( 7.746E-11,-2.198E-10) ( 3.517E-12,-9.975E-12)  1.00E-07
  6.000E+00 5.09151E-20  0.000E+00 ( 7.679E-11,-2.119E-10) ( 3.546E-12,-9.781E-12)  1.00E-07
  6.100E+00 4.76879E-20  0.000E+00 ( 7.608E-11,-2.044E-10) ( 3.572E-12,-9.594E-12)  1.00E-07
  6.200E+00 4.47134E-20  0.000E+00 ( 7.535E-11,-1.973E-10) ( 3.596E-12,-9.412E-12)  1.00E-07
  6.300E+00 4.19680E-20  0.000E+00 ( 7.460E-11,-1.905E-10) ( 3.618E-12,-9.236E-12)  1.00E-07
  6.400E+00 3.94309E-20  0.000E+00 ( 7.383E-11,-1.841E-10) ( 3.637E-12,-9.065E-12)  1.00E-07
  6.500E+00 3.70834E-20  0.000E+00 ( 7.304E-11,-1.779E-10) ( 3.655E-12,-8.899E-12)  1.00E-07
  6.600E+00 3.49087E-20  0.000E+00 ( 7.224E-11,-1.720E-10) ( 3.671E-12,-8.739E-12)  1.00E-07
  6.700E+00 3.28917E-20  0.000E+00 ( 7.143E-11,-1.664E-10) ( 3.685E-12,-8.582E-12)  1.00E-07
  6.800E+00 3.10188E-20  0.000E+00 ( 7.062E-11,-1.611E-10) ( 3.697E-12,-8.431E-12)  1.00E-07
  6.900E+00 2.92780E-20  0.000E+00 ( 6.980E-11,-1.560E-10) ( 3.709E-12,-8.283E-12)  1.00E-07
  7.000E+00 2.76580E-20  0.000E+00 ( 6.898E-11,-1.511E-10) ( 3.718E-12,-8.140E-12)  1.00E-07
  7.100E+00 2.61491E-20  0.000E+00 ( 6.816E-11,-1.464E-10) ( 3.727E-12,-8.001E-12)  1.00E-07
  7.200E+00 2.47421E-20  0.000E+00 ( 6.734E-11,-1.419E-10) ( 3.734E-12,-7.865E-12)  1.00E-07
  7.300E+00 2.34288E-20  0.000E+00 ( 6.652E-11,-1.376E-10) ( 3.740E-12,-7.733E-12)  1.00E-07
  7.400E+00 2.22019E-20  0.000E+00 ( 6.571E-11,-1.335E-10) ( 3.745E-12,-7.605E-12)  1.00E-07
  7.500E+00 2.10547E-20  0.000E+00 ( 6.490E-11,-1.295E-10) ( 3.749E-12,-7.480E-12)  1.00E-07
  7.600E+00 1.99809E-20  0.000E+00 ( 6.409E-11,-1.257E-10) ( 3.752E-12,-7.358E-12)  1.00E-07
  7.700E+00 1.89750E-20  0.000E+00 ( 6.330E-11,-1.221E-10) ( 3.755E-12,-7.239E-12)  1.00E-07
  7.800E+00 1.80319E-20  0.000E+00 ( 6.250E-11,-1.186E-10) ( 3.756E-12,-7.124E-12)  1.00E-07
  7.900E+00 1.71470E-20  0.000E+00 ( 6.172E-11,-1.152E-10) ( 3.757E-12,-7.011E-12)  1.00E-07
  8.000E+00 1.63159E-20  0.000E+00 ( 6.094E-11,-1.120E-10) ( 3.756E-12,-6.901E-12)  1.00E-07
  8.100E+00 1.55349E-20  0.000E+00 ( 6.017E-11,-1.089E-10) ( 3.756E-12,-6.794E-12)  1.00E-07
  8.200E+00 1.48002E-20  0.000E+00 ( 5.941E-11,-1.059E-10) ( 3.754E-12,-6.690E-12)  1.00E-07
  8.300E+00 1.41086E-20  0.000E+00 ( 5.866E-11,-1.030E-10) ( 3.752E-12,-6.587E-12)  1.00E-07
  8.400E+00 1.34572E-20  0.000E+00 ( 5.792E-11,-1.002E-10) ( 3.750E-12,-6.488E-12)  1.00E-07
  8.500E+00 1.28432E-20  0.000E+00 ( 5.719E-11,-9.756E-11) ( 3.746E-12,-6.391E-12)  1.00E-07
  8.600E+00 1.22639E-20  0.000E+00 ( 5.646E-11,-9.498E-11) ( 3.743E-12,-6.296E-12)  1.00E-07
  8.700E+00 1.17171E-20  0.000E+00 ( 5.575E-11,-9.250E-11) ( 3.739E-12,-6.203E-12)  1.00E-07
  8.800E+00 1.12006E-20  0.000E+00 ( 5.505E-11,-9.011E-11) ( 3.734E-12,-6.112E-12)  1.00E-07
  8.900E+00 1.07124E-20  0.000E+00 ( 5.435E-11,-8.780E-11) ( 3.729E-12,-6.023E-12)  1.00E-07
  9.000E+00 1.02506E-20  0.000E+00 ( 5.367E-11,-8.556E-11) ( 3.724E-12,-5.937E-12)  1.00E-07
  9.100E+00 9.81358E-21  0.000E+00 ( 5.299E-11,-8.341E-11) ( 3.718E-12,-5.852E-12)  1.00E-07
  9.200E+00 9.39973E-21  0.000E+00 ( 5.233E-11,-8.133E-11) ( 3.712E-12,-5.769E-12)  1.00E-07
  9.300E+00 9.00758E-21  0.000E+00 ( 5.167E-11,-7.932E-11) ( 3.706E-12,-5.688E-12)  1.00E-07
  9.400E+00 8.63579E-21  0.000E+00 ( 5.103E-11,-7.738E-11) ( 3.699E-12,-5.609E-12)  1.00E-07
  9.500E+00 8.28309E-21  0.000E+00 ( 5.039E-11,-7.550E-11) ( 3.692E-12,-5.531E-12)  1.00E-07
  9.600E+00 7.94831E-21  0.000E+00 ( 4.977E-11,-7.368E-11) ( 3.685E-12,-5.455E-12)  1.00E-07
  9.700E+00 7.63037E-21  0.000E+00 ( 4.915E-11,-7.192E-11) ( 3.677E-12,-5.381E-12)  1.00E-07
  9.800E+00 7.32825E-21  0.000E+00 ( 4.854E-11,-7.022E-11) ( 3.670E-12,-5.308E-12)  1.00E-07
  9.900E+00 7.04103E-21  0.000E+00 ( 4.794E-11,-6.857E-11) ( 3.662E-12,-5.237E-12)  1.00E-07
  1.000E+01 6.76783E-21  0.000E+00 ( 4.736E-11,-6.697E-11) ( 3.653E-12,-5.167E-12)  1.00E-07
  1.025E+01 6.14091E-21  0.000E+00 ( 4.593E-11,-6.319E-11) ( 3.632E-12,-4.999E-12)  1.00E-07
  1.050E+01 5.58533E-21  0.000E+00 ( 4.455E-11,-5.970E-11) ( 3.610E-12,-4.839E-12)  1.00E-07
  1.075E+01 5.09153E-21  0.000E+00 ( 4.323E-11,-5.646E-11) ( 3.587E-12,-4.686E-12)  1.00E-07
  1.100E+01 4.65143E-21  0.000E+00 ( 4.196E-11,-5.345E-11) ( 3.563E-12,-4.541E-12)  1.00E-07
  1.125E+01 4.25814E-21  0.000E+00 ( 4.074E-11,-5.066E-11) ( 3.539E-12,-4.402E-12)  1.00E-07
  1.150E+01 3.90580E-21  0.000E+00 ( 3.957E-11,-4.806E-11) ( 3.514E-12,-4.270E-12)  1.00E-07
  1.175E+01 3.58938E-21  0.000E+00 ( 3.844E-11,-4.563E-11) ( 3.489E-12,-4.143E-12)  1.00E-07
  1.200E+01 3.30456E-21  0.000E+00 ( 3.736E-11,-4.336E-11) ( 3.464E-12,-4.022E-12)  1.00E-07
  1.225E+01 3.04761E-21  0.000E+00 ( 3.632E-11,-4.125E-11) ( 3.438E-12,-3.906E-12)  1.00E-07
  1.250E+01 2.81532E-21  0.000E+00 ( 3.532E-11,-3.926E-11) ( 3.412E-12,-3.795E-12)  1.00E-07
  1.275E+01 2.60488E-21  0.000E+00 ( 3.436E-11,-3.741E-11) ( 3.387E-12,-3.689E-12)  1.00E-07
  1.300E+01 2.41388E-21  0.000E+00 ( 3.343E-11,-3.566E-11) ( 3.361E-12,-3.587E-12)  1.00E-07
  1.325E+01 2.24018E-21  0.000E+00 ( 3.254E-11,-3.403E-11) ( 3.335E-12,-3.489E-12)  1.00E-07
  1.350E+01 2.08193E-21  0.000E+00 ( 3.169E-11,-3.249E-11) ( 3.309E-12,-3.395E-12)  1.00E-07
  1.375E+01 1.93751E-21  0.000E+00 ( 3.086E-11,-3.104E-11) ( 3.283E-12,-3.304E-12)  1.00E-07
  1.400E+01 1.80548E-21  0.000E+00 ( 3.007E-11,-2.967E-11) ( 3.257E-12,-3.217E-12)  1.00E-07
  1.425E+01 1.68459E-21  0.000E+00 ( 2.930E-11,-2.839E-11) ( 3.232E-12,-3.133E-12)  1.00E-07
  1.450E+01 1.57372E-21  0.000E+00 ( 2.856E-11,-2.717E-11) ( 3.206E-12,-3.053E-12)  1.00E-07
  1.475E+01 1.47189E-21 -1.192E-04 ( 2.785E-11,-2.602E-11) ( 3.181E-12,-2.975E-12)  1.00E-07
  1.500E+01 1.37823E-21 -1.283E-04 ( 2.717E-11,-2.494E-11) ( 3.156E-12,-2.900E-12)  1.00E-07
  1.525E+01 1.29195E-21 -1.378E-04 ( 2.650E-11,-2.391E-11) ( 3.131E-12,-2.828E-12)  1.00E-07
  1.550E+01 1.21237E-21 -1.477E-04 ( 2.586E-11,-2.294E-11) ( 3.106E-12,-2.758E-12)  1.00E-07
  1.575E+01 1.13887E-21 -1.579E-04 ( 2.525E-11,-2.202E-11) ( 3.081E-12,-2.691E-12)  1.00E-07
  1.600E+01 1.07090E-21 -1.685E-04 ( 2.465E-11,-2.114E-11) ( 3.057E-12,-2.626E-12)  1.00E-07
  1.625E+01 1.00796E-21 -1.794E-04 ( 2.408E-11,-2.031E-11) ( 3.033E-12,-2.563E-12)  1.00E-07
  1.650E+01 9.49614E-22 -1.908E-04 ( 2.352E-11,-1.952E-11) ( 3.009E-12,-2.502E-12)  1.00E-07
  1.675E+01 8.95463E-22 -2.024E-04 ( 2.298E-11,-1.877E-11) ( 2.986E-12,-2.443E-12)  1.00E-07
  1.700E+01 8.45147E-22 -2.145E-04 ( 2.246E-11,-1.806E-11) ( 2.962E-12,-2.386E-12)  1.00E-07
  1.725E+01 7.98344E-22 -2.270E-04 ( 2.196E-11,-1.738E-11) ( 2.939E-12,-2.331E-12)  1.00E-07
  1.750E+01 7.54762E-22 -2.398E-04 ( 2.147E-11,-1.674E-11) ( 2.916E-12,-2.277E-12)  1.00E-07
  1.775E+01 7.14137E-22 -2.530E-04 ( 2.100E-11,-1.612E-11) ( 2.893E-12,-2.226E-12)  1.00E-07
  1.800E+01 6.76231E-22 -2.666E-04 ( 2.054E-11,-1.553E-11) ( 2.871E-12,-2.176E-12)  1.00E-07
  1.825E+01 6.40827E-22 -2.806E-04 ( 2.010E-11,-1.497E-11) ( 2.849E-12,-2.127E-12)  1.00E-07
  1.850E+01 6.07729E-22 -2.950E-04 ( 1.967E-11,-1.444E-11) ( 2.827E-12,-2.080E-12)  1.00E-07
  1.875E+01 5.76758E-22 -3.098E-04 ( 1.926E-11,-1.393E-11) ( 2.805E-12,-2.034E-12)  1.00E-07
  1.900E+01 5.47751E-22 -3.250E-04 ( 1.885E-11,-1.344E-11) ( 2.784E-12,-1.989E-12)  1.00E-07
  1.925E+01 5.20560E-22 -3.406E-04 ( 1.846E-11,-1.297E-11) ( 2.763E-12,-1.946E-12)  1.00E-07
  1.950E+01 4.95049E-22 -3.566E-04 ( 1.808E-11,-1.253E-11) ( 2.742E-12,-1.904E-12)  1.00E-07
  1.975E+01 4.71095E-22 -3.730E-04 ( 1.772E-11,-1.210E-11) ( 2.721E-12,-1.864E-12)  1.00E-07
  2.000E+01 4.48584E-22 -3.898E-04 ( 1.736E-11,-1.169E-11) ( 2.701E-12,-1.824E-12)  1.00E-07
  2.025E+01 4.27413E-22 -4.070E-04 ( 1.701E-11,-1.130E-11) ( 2.681E-12,-1.785E-12)  1.00E-07
  2.050E+01 4.07487E-22 -4.247E-04 ( 1.668E-11,-1.092E-11) ( 2.661E-12,-1.748E-12)  1.00E-07
  2.075E+01 3.88718E-22 -4.427E-04 ( 1.635E-11,-1.056E-11) ( 2.641E-12,-1.712E-12)  1.00E-07
  2.100E+01 3.71027E-22 -4.612E-04 ( 1.603E-11,-1.022E-11) ( 2.622E-12,-1.676E-12)  1.00E-07
  2.125E+01 3.54339E-22 -4.801E-04 ( 1.572E-11,-9.884E-12) ( 2.603E-12,-1.642E-12)  1.00E-07
  2.150E+01 3.38587E-22 -4.994E-04 ( 1.542E-11,-9.566E-12) ( 2.584E-12,-1.608E-12)  1.00E-07
  2.175E+01 3.23708E-22 -5.191E-04 ( 1.513E-11,-9.260E-12) ( 2.565E-12,-1.575E-12)  1.00E-07
  2.200E+01 3.09644E-22 -5.392E-04 ( 1.485E-11,-8.966E-12) ( 2.546E-12,-1.543E-12)  1.00E-07
  2.225E+01 2.96342E-22 -5.598E-04 ( 1.457E-11,-8.684E-12) ( 2.528E-12,-1.512E-12)  1.00E-07
  2.250E+01 2.83753E-22 -5.808E-04 ( 1.430E-11,-8.412E-12) ( 2.510E-12,-1.482E-12)  1.00E-07
  2.275E+01 2.71830E-22 -6.022E-04 ( 1.404E-11,-8.151E-12) ( 2.492E-12,-1.453E-12)  1.00E-07
  2.300E+01 2.60533E-22 -6.240E-04 ( 1.378E-11,-7.899E-12) ( 2.474E-12,-1.424E-12)  1.00E-07
  2.325E+01 2.49821E-22 -6.463E-04 ( 1.354E-11,-7.657E-12) ( 2.457E-12,-1.396E-12)  1.00E-07
  2.350E+01 2.39659E-22 -6.690E-04 ( 1.329E-11,-7.424E-12) ( 2.439E-12,-1.368E-12)  1.00E-07
  2.375E+01 2.30013E-22 -6.922E-04 ( 1.306E-11,-7.200E-12) ( 2.422E-12,-1.342E-12)  1.00E-07
  2.400E+01 2.20851E-22 -7.157E-04 ( 1.283E-11,-6.983E-12) ( 2.406E-12,-1.316E-12)  1.00E-07
  2.425E+01 2.12145E-22 -7.397E-04 ( 1.260E-11,-6.775E-12) ( 2.389E-12,-1.290E-12)  1.00E-07
  2.450E+01 2.03867E-22 -7.642E-04 ( 1.239E-11,-6.574E-12) ( 2.372E-12,-1.265E-12)  1.00E-07
  2.475E+01 1.95992E-22 -7.891E-04 ( 1.217E-11,-6.380E-12) ( 2.356E-12,-1.241E-12)  1.00E-07
  2.500E+01 1.88497E-22 -8.144E-04 ( 1.197E-11,-6.193E-12) ( 2.340E-12,-1.217E-12)  1.00E-07
  2.550E+01 1.74559E-22 -8.664E-04 ( 1.157E-11,-5.838E-12) ( 2.308E-12,-1.172E-12)  1.00E-07
  2.600E+01 1.61897E-22 -9.201E-04 ( 1.119E-11,-5.507E-12) ( 2.278E-12,-1.128E-12)  1.00E-07
  2.650E+01 1.50370E-22 -9.756E-04 ( 1.082E-11,-5.198E-12) ( 2.247E-12,-1.086E-12)  1.00E-07
  2.700E+01 1.39859E-22 -1.033E-03 ( 1.048E-11,-4.909E-12) ( 2.218E-12,-1.046E-12)  1.00E-07
  2.750E+01 1.30257E-22 -1.092E-03 ( 1.015E-11,-4.639E-12) ( 2.189E-12,-1.008E-12)  1.00E-07
  2.800E+01 1.21472E-22 -1.153E-03 ( 9.829E-12,-4.387E-12) ( 2.161E-12,-9.714E-13)  1.00E-07
  2.850E+01 1.13420E-22 -1.216E-03 ( 9.527E-12,-4.150E-12) ( 2.133E-12,-9.363E-13)  1.00E-07
  2.900E+01 1.06029E-22 -1.280E-03 ( 9.239E-12,-3.927E-12) ( 2.106E-12,-9.027E-13)  1.00E-07
  2.950E+01 9.92343E-23 -1.346E-03 ( 8.962E-12,-3.719E-12) ( 2.080E-12,-8.704E-13)  1.00E-07
  3.000E+01 9.29791E-23 -1.415E-03 ( 8.698E-12,-3.523E-12) ( 2.054E-12,-8.394E-13)  1.00E-07
  3.050E+01 8.72123E-23 -1.485E-03 ( 8.444E-12,-3.338E-12) ( 2.029E-12,-8.096E-13)  1.00E-07
  3.100E+01 8.18886E-23 -1.556E-03 ( 8.201E-12,-3.165E-12) ( 2.004E-12,-7.810E-13)  1.00E-07
  3.150E+01 7.69675E-23 -1.630E-03 ( 7.967E-12,-3.001E-12) ( 1.979E-12,-7.535E-13)  1.00E-07
  3.200E+01 7.24129E-23 -1.705E-03 ( 7.743E-12,-2.847E-12) ( 1.956E-12,-7.271E-13)  1.00E-07
  3.250E+01 6.81921E-23 -1.783E-03 ( 7.528E-12,-2.702E-12) ( 1.932E-12,-7.016E-13)  1.00E-07
  3.300E+01 6.42762E-23 -1.862E-03 ( 7.321E-12,-2.565E-12) ( 1.910E-12,-6.771E-13)  1.00E-07
  3.350E+01 6.06389E-23 -1.943E-03 ( 7.122E-12,-2.435E-12) ( 1.887E-12,-6.535E-13)  1.00E-07
  3.400E+01 5.72565E-23 -2.026E-03 ( 6.930E-12,-2.313E-12) ( 1.865E-12,-6.308E-13)  1.00E-07
  3.450E+01 5.41079E-23 -2.110E-03 ( 6.746E-12,-2.197E-12) ( 1.844E-12,-6.089E-13)  1.00E-07
  3.500E+01 5.11738E-23 -2.197E-03 ( 6.569E-12,-2.087E-12) ( 1.823E-12,-5.877E-13)  1.00E-07
  3.550E+01 4.84368E-23 -2.285E-03 ( 6.398E-12,-1.984E-12) ( 1.802E-12,-5.673E-13)  1.00E-07
  3.600E+01 4.58811E-23 -2.375E-03 ( 6.233E-12,-1.885E-12) ( 1.782E-12,-5.476E-13)  1.00E-07
  3.650E+01 4.34923E-23 -2.467E-03 ( 6.074E-12,-1.792E-12) ( 1.762E-12,-5.286E-13)  1.00E-07
  3.700E+01 4.12576E-23 -2.561E-03 ( 5.921E-12,-1.704E-12) ( 1.742E-12,-5.103E-13)  1.00E-07
  3.750E+01 3.91650E-23 -2.657E-03 ( 5.773E-12,-1.620E-12) ( 1.723E-12,-4.925E-13)  1.00E-07
  3.800E+01 3.72038E-23 -2.755E-03 ( 5.630E-12,-1.541E-12) ( 1.704E-12,-4.754E-13)  1.00E-07
  3.850E+01 3.53641E-23 -2.854E-03 ( 5.492E-12,-1.465E-12) ( 1.686E-12,-4.588E-13)  1.00E-07
  3.900E+01 3.36370E-23 -2.956E-03 ( 5.359E-12,-1.393E-12) ( 1.667E-12,-4.428E-13)  1.00E-07
  3.950E+01 3.20143E-23 -3.059E-03 ( 5.230E-12,-1.325E-12) ( 1.649E-12,-4.273E-13)  1.00E-07
  4.000E+01 3.04883E-23 -3.164E-03 ( 5.106E-12,-1.260E-12) ( 1.632E-12,-4.123E-13)  1.00E-07
  4.050E+01 2.90523E-23 -3.271E-03 ( 4.985E-12,-1.199E-12) ( 1.615E-12,-3.978E-13)  1.00E-07
  4.100E+01 2.77000E-23 -3.380E-03 ( 4.868E-12,-1.140E-12) ( 1.598E-12,-3.838E-13)  1.00E-07
  4.150E+01 2.64254E-23 -3.491E-03 ( 4.755E-12,-1.084E-12) ( 1.581E-12,-3.702E-13)  1.00E-07
  4.200E+01 2.52232E-23 -3.604E-03 ( 4.646E-12,-1.031E-12) ( 1.565E-12,-3.570E-13)  1.00E-07
  4.250E+01 2.40886E-23 -3.718E-03 ( 4.540E-12,-9.803E-13) ( 1.549E-12,-3.442E-13)  1.00E-07
  4.300E+01 2.30171E-23 -3.835E-03 ( 4.437E-12,-9.320E-13) ( 1.533E-12,-3.319E-13)  1.00E-07
  4.350E+01 2.20043E-23 -3.953E-03 ( 4.338E-12,-8.859E-13) ( 1.517E-12,-3.199E-13)  1.00E-07
  4.400E+01 2.10466E-23 -4.073E-03 ( 4.241E-12,-8.420E-13) ( 1.502E-12,-3.082E-13)  1.00E-07
  4.450E+01 2.01402E-23 -4.195E-03 ( 4.148E-12,-8.001E-13) ( 1.487E-12,-2.970E-13)  1.00E-07
  4.500E+01 1.92820E-23 -4.319E-03 ( 4.057E-12,-7.602E-13) ( 1.472E-12,-2.860E-13)  1.00E-07
  4.550E+01 1.84689E-23 -4.445E-03 ( 3.968E-12,-7.220E-13) ( 1.457E-12,-2.754E-13)  1.00E-07
  4.600E+01 1.76980E-23 -4.573E-03 ( 3.883E-12,-6.856E-13) ( 1.443E-12,-2.652E-13)  1.00E-07
  4.650E+01 1.69667E-23 -4.702E-03 ( 3.800E-12,-6.508E-13) ( 1.428E-12,-2.552E-13)  1.00E-07
  4.700E+01 1.62726E-23 -4.834E-03 ( 3.719E-12,-6.176E-13) ( 1.415E-12,-2.455E-13)  1.00E-07
  4.750E+01 1.56135E-23 -4.967E-03 ( 3.640E-12,-5.858E-13) ( 1.401E-12,-2.361E-13)  1.00E-07
  4.800E+01 1.49871E-23 -5.103E-03 ( 3.564E-12,-5.555E-13) ( 1.387E-12,-2.269E-13)  1.00E-07
  4.850E+01 1.43917E-23 -5.240E-03 ( 3.490E-12,-5.265E-13) ( 1.374E-12,-2.181E-13)  1.00E-07
  4.900E+01 1.38253E-23 -5.379E-03 ( 3.418E-12,-4.988E-13) ( 1.361E-12,-2.094E-13)  1.00E-07
  4.950E+01 1.32863E-23 -5.520E-03 ( 3.348E-12,-4.722E-13) ( 1.348E-12,-2.011E-13)  1.00E-07
  5.000E+01 1.27731E-23 -5.663E-03 ( 3.279E-12,-4.469E-13) ( 1.335E-12,-1.929E-13)  1.00E-07
  5.050E+01 1.22842E-23 -5.808E-03 ( 3.213E-12,-4.226E-13) ( 1.322E-12,-1.850E-13)  1.00E-07
  5.100E+01 1.18183E-23 -5.954E-03 ( 3.148E-12,-3.994E-13) ( 1.310E-12,-1.774E-13)  1.00E-07
  5.150E+01 1.13740E-23 -6.103E-03 ( 3.085E-12,-3.772E-13) ( 1.298E-12,-1.699E-13)  1.00E-07
  5.200E+01 1.09501E-23 -6.254E-03 ( 3.024E-12,-3.559E-13) ( 1.286E-12,-1.626E-13)  1.00E-07
  5.250E+01 1.05456E-23 -6.406E-03 ( 2.964E-12,-3.356E-13) ( 1.274E-12,-1.556E-13)  1.00E-07
  5.300E+01 1.01594E-23 -6.561E-03 ( 2.906E-12,-3.161E-13) ( 1.262E-12,-1.487E-13)  1.00E-07
  5.350E+01 9.79044E-24 -6.717E-03 ( 2.849E-12,-2.974E-13) ( 1.250E-12,-1.421E-13)  1.00E-07
  5.400E+01 9.43786E-24 -6.875E-03 ( 2.794E-12,-2.796E-13) ( 1.239E-12,-1.356E-13)  1.00E-07
  5.450E+01 9.10078E-24 -7.036E-03 ( 2.740E-12,-2.625E-13) ( 1.228E-12,-1.293E-13)  1.00E-07
  5.500E+01 8.77839E-24 -7.198E-03 ( 2.688E-12,-2.461E-13) ( 1.216E-12,-1.231E-13)  1.00E-07
  5.550E+01 8.46992E-24 -7.362E-03 ( 2.636E-12,-2.304E-13) ( 1.205E-12,-1.172E-13)  1.00E-07
  5.600E+01 8.17465E-24 -7.528E-03 ( 2.586E-12,-2.153E-13) ( 1.194E-12,-1.113E-13)  1.00E-07
  5.650E+01 7.89191E-24 -7.696E-03 ( 2.538E-12,-2.009E-13) ( 1.184E-12,-1.057E-13)  1.00E-07
  5.700E+01 7.62107E-24 -7.866E-03 ( 2.490E-12,-1.871E-13) ( 1.173E-12,-1.002E-13)  1.00E-07
  5.750E+01 7.36153E-24 -8.038E-03 ( 2.443E-12,-1.739E-13) ( 1.163E-12,-9.485E-14)  1.00E-07
  5.800E+01 7.11272E-24 -8.212E-03 ( 2.398E-12,-1.612E-13) ( 1.152E-12,-8.964E-14)  1.00E-07
  5.850E+01 6.87412E-24 -8.388E-03 ( 2.354E-12,-1.490E-13) ( 1.142E-12,-8.457E-14)  1.00E-07
  5.900E+01 6.64522E-24 -8.566E-03 ( 2.310E-12,-1.374E-13) ( 1.132E-12,-7.964E-14)  1.00E-07
  5.950E+01 6.42556E-24 -8.746E-03 ( 2.268E-12,-1.262E-13) ( 1.122E-12,-7.484E-14)  1.00E-07
  6.000E+01 6.21469E-24 -8.928E-03 ( 2.227E-12,-1.155E-13) ( 1.112E-12,-7.017E-14)  1.00E-07
  6.050E+01 6.01219E-24 -9.112E-03 ( 2.187E-12,-1.053E-13) ( 1.103E-12,-6.562E-14)  1.00E-07
  6.100E+01 5.81767E-24 -9.297E-03 ( 2.147E-12,-9.546E-14) ( 1.093E-12,-6.119E-14)  1.00E-07
  6.150E+01 5.63075E-24 -9.485E-03 ( 2.109E-12,-8.605E-14) ( 1.084E-12,-5.688E-14)  1.00E-07
  6.200E+01 5.45107E-24 -9.675E-03 ( 2.071E-12,-7.702E-14) ( 1.074E-12,-5.269E-14)  1.00E-07
  6.250E+01 5.27830E-24 -9.867E-03 ( 2.034E-12,-6.838E-14) ( 1.065E-12,-4.860E-14)  1.00E-07
  6.300E+01 5.11213E-24 -1.006E-02 ( 1.998E-12,-6.009E-14) ( 1.056E-12,-4.463E-14)  1.00E-07
  6.350E+01 4.95225E-24 -1.026E-02 ( 1.963E-12,-5.216E-14) ( 1.047E-12,-4.075E-14)  1.00E-07
  6.400E+01 4.79838E-24 -1.046E-02 ( 1.928E-12,-4.455E-14) ( 1.038E-12,-3.699E-14)  1.00E-07
  6.450E+01 4.65026E-24 -1.066E-02 ( 1.895E-12,-3.727E-14) ( 1.029E-12,-3.332E-14)  1.00E-07
  6.500E+01 4.50761E-24 -1.086E-02 ( 1.862E-12,-3.029E-14) ( 1.020E-12,-2.974E-14)  1.00E-07
  6.550E+01 4.37022E-24 -1.106E-02 ( 1.829E-12,-2.360E-14) ( 1.011E-12,-2.626E-14)  1.00E-07
  6.600E+01 4.23783E-24 -1.127E-02 ( 1.798E-12,-1.720E-14) ( 1.003E-12,-2.288E-14)  1.00E-07
