

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

  ONLY INNER PHASE SHIFTS ARE TABULATED

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -3.01044046E-06      0.00000000E+00
       1     -4.44661379E-10     -2.35918554E-06
       2     -6.55719278E-14     -3.48454805E-10
       3      0.00000000E+00     -5.09228801E-14
       4      0.00000000E+00      0.00000000E+00
       5      0.00000000E+00      0.00000000E+00
       6      0.00000000E+00      0.00000000E+00
       7     -6.97573700E-16      0.00000000E+00
       8      0.00000000E+00      0.00000000E+00
       9      0.00000000E+00      0.00000000E+00
      10      0.00000000E+00      0.00000000E+00
      11      2.16247847E-14      6.97573700E-16


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
  4.400E+00 1.38586E-22  0.000E+00 ( 1.176E-11,-4.643E-13) ( 3.968E-13,-1.567E-14)  1.05E-04
  4.500E+00 1.26671E-22  0.000E+00 ( 1.124E-11,-4.402E-13) ( 3.880E-13,-1.520E-14)  1.32E-04
  4.600E+00 1.16010E-22  0.000E+00 ( 1.076E-11,-4.178E-13) ( 3.795E-13,-1.474E-14)  1.23E-04
  4.700E+00 1.06447E-22  0.000E+00 ( 1.030E-11,-3.969E-13) ( 3.715E-13,-1.431E-14)  8.42E-05
  4.800E+00 9.78492E-23  0.000E+00 ( 9.878E-12,-3.775E-13) ( 3.637E-13,-1.390E-14)  2.68E-05
  4.900E+00 9.01023E-23  0.000E+00 ( 9.479E-12,-3.594E-13) ( 3.563E-13,-1.351E-14)  3.96E-05
  5.000E+00 8.31070E-23  0.000E+00 ( 9.103E-12,-3.425E-13) ( 3.492E-13,-1.314E-14)  8.16E-05
  5.100E+00 7.67775E-23  0.000E+00 ( 8.749E-12,-3.266E-13) ( 3.423E-13,-1.278E-14)  9.78E-05
  5.200E+00 7.10393E-23  0.000E+00 ( 8.416E-12,-3.118E-13) ( 3.357E-13,-1.244E-14)  8.87E-05
  5.300E+00 6.58271E-23  0.000E+00 ( 8.101E-12,-2.979E-13) ( 3.294E-13,-1.211E-14)  5.78E-05
  5.400E+00 6.10844E-23  0.000E+00 ( 7.804E-12,-2.848E-13) ( 3.233E-13,-1.180E-14)  1.42E-05
  5.500E+00 5.67610E-23  0.000E+00 ( 7.522E-12,-2.725E-13) ( 3.174E-13,-1.150E-14)  3.54E-05
  5.600E+00 5.28135E-23  0.000E+00 ( 7.256E-12,-2.609E-13) ( 3.117E-13,-1.121E-14)  6.50E-05
  5.700E+00 4.92032E-23  0.000E+00 ( 7.003E-12,-2.500E-13) ( 3.063E-13,-1.094E-14)  7.45E-05
  5.800E+00 4.58962E-23  0.000E+00 ( 6.764E-12,-2.398E-13) ( 3.010E-13,-1.067E-14)  6.58E-05
  5.900E+00 4.28624E-23  0.000E+00 ( 6.536E-12,-2.301E-13) ( 2.959E-13,-1.042E-14)  4.05E-05
  6.000E+00 4.00750E-23  0.000E+00 ( 6.320E-12,-2.209E-13) ( 2.909E-13,-1.017E-14)  6.44E-06
  6.100E+00 3.75107E-23  0.000E+00 ( 6.114E-12,-2.122E-13) ( 2.862E-13,-9.935E-15)  3.17E-05
  6.200E+00 3.51481E-23  0.000E+00 ( 5.918E-12,-2.040E-13) ( 2.816E-13,-9.708E-15)  5.29E-05
  6.300E+00 3.29686E-23  0.000E+00 ( 5.732E-12,-1.962E-13) ( 2.771E-13,-9.489E-15)  5.81E-05
  6.400E+00 3.09555E-23  0.000E+00 ( 5.554E-12,-1.889E-13) ( 2.727E-13,-9.278E-15)  4.98E-05
  6.500E+00 2.90936E-23  0.000E+00 ( 5.384E-12,-1.819E-13) ( 2.685E-13,-9.075E-15)  2.88E-05
  6.600E+00 2.73697E-23  0.000E+00 ( 5.222E-12,-1.752E-13) ( 2.645E-13,-8.878E-15)  3.52E-06
  6.700E+00 2.57715E-23  0.000E+00 ( 5.067E-12,-1.689E-13) ( 2.605E-13,-8.688E-15)  2.83E-05
  6.800E+00 2.42883E-23  0.000E+00 ( 4.919E-12,-1.629E-13) ( 2.567E-13,-8.505E-15)  4.37E-05
  6.900E+00 2.29102E-23  0.000E+00 ( 4.777E-12,-1.572E-13) ( 2.530E-13,-8.328E-15)  4.63E-05
  7.000E+00 2.16285E-23  0.000E+00 ( 4.641E-12,-1.518E-13) ( 2.493E-13,-8.156E-15)  3.83E-05
  7.100E+00 2.04351E-23  0.000E+00 ( 4.511E-12,-1.466E-13) ( 2.458E-13,-7.990E-15)  2.05E-05
  7.200E+00 1.93229E-23  0.000E+00 ( 4.387E-12,-1.416E-13) ( 2.424E-13,-7.830E-15)  6.05E-06
  7.300E+00 1.82854E-23  0.000E+00 ( 4.267E-12,-1.369E-13) ( 2.391E-13,-7.674E-15)  2.54E-05
  7.400E+00 1.73165E-23  0.000E+00 ( 4.153E-12,-1.324E-13) ( 2.358E-13,-7.524E-15)  3.65E-05
  7.500E+00 1.64110E-23  0.000E+00 ( 4.042E-12,-1.281E-13) ( 2.327E-13,-7.378E-15)  3.75E-05
  7.600E+00 1.55638E-23  0.000E+00 ( 3.936E-12,-1.240E-13) ( 2.296E-13,-7.237E-15)  2.99E-05
  7.700E+00 1.47706E-23  0.000E+00 ( 3.835E-12,-1.201E-13) ( 2.266E-13,-7.099E-15)  1.46E-05
  7.800E+00 1.40273E-23  0.000E+00 ( 3.737E-12,-1.163E-13) ( 2.237E-13,-6.966E-15)  7.57E-06
  7.900E+00 1.33302E-23  0.000E+00 ( 3.643E-12,-1.127E-13) ( 2.209E-13,-6.837E-15)  2.28E-05
  8.000E+00 1.26758E-23  0.000E+00 ( 3.552E-12,-1.092E-13) ( 2.181E-13,-6.711E-15)  3.08E-05
  8.100E+00 1.20610E-23  0.000E+00 ( 3.465E-12,-1.059E-13) ( 2.154E-13,-6.590E-15)  3.07E-05
  8.200E+00 1.14831E-23  0.000E+00 ( 3.380E-12,-1.028E-13) ( 2.128E-13,-6.471E-15)  2.35E-05
  8.300E+00 1.09394E-23  0.000E+00 ( 3.299E-12,-9.970E-14) ( 2.102E-13,-6.356E-15)  1.02E-05
  8.400E+00 1.04274E-23  0.000E+00 ( 3.221E-12,-9.678E-14) ( 2.077E-13,-6.244E-15)  8.42E-06
  8.500E+00 9.94508E-24  0.000E+00 ( 3.145E-12,-9.397E-14) ( 2.053E-13,-6.135E-15)  2.05E-05
  8.600E+00 9.49028E-24  0.000E+00 ( 3.073E-12,-9.127E-14) ( 2.029E-13,-6.029E-15)  2.62E-05
  8.700E+00 9.06119E-24  0.000E+00 ( 3.002E-12,-8.867E-14) ( 2.005E-13,-5.926E-15)  2.54E-05
  8.800E+00 8.65606E-24  0.000E+00 ( 2.934E-12,-8.618E-14) ( 1.983E-13,-5.826E-15)  1.85E-05
  8.900E+00 8.27331E-24  0.000E+00 ( 2.868E-12,-8.377E-14) ( 1.960E-13,-5.728E-15)  6.98E-06
  9.000E+00 7.91148E-24  0.000E+00 ( 2.805E-12,-8.146E-14) ( 1.938E-13,-5.633E-15)  8.85E-06
  9.100E+00 7.56920E-24  0.000E+00 ( 2.743E-12,-7.924E-14) ( 1.917E-13,-5.540E-15)  1.84E-05
  9.200E+00 7.24523E-24  0.000E+00 ( 2.684E-12,-7.709E-14) ( 1.896E-13,-5.450E-15)  2.24E-05
  9.300E+00 6.93840E-24  0.000E+00 ( 2.626E-12,-7.503E-14) ( 1.876E-13,-5.361E-15)  2.11E-05
  9.400E+00 6.64764E-24  0.000E+00 ( 2.571E-12,-7.304E-14) ( 1.856E-13,-5.276E-15)  1.47E-05
  9.500E+00 6.37194E-24  0.000E+00 ( 2.517E-12,-7.112E-14) ( 1.836E-13,-5.192E-15)  4.54E-06
  9.600E+00 6.11037E-24  0.000E+00 ( 2.464E-12,-6.926E-14) ( 1.817E-13,-5.110E-15)  8.98E-06
  9.700E+00 5.86209E-24  0.000E+00 ( 2.414E-12,-6.748E-14) ( 1.798E-13,-5.030E-15)  1.66E-05
  9.800E+00 5.62628E-24  0.000E+00 ( 2.364E-12,-6.575E-14) ( 1.780E-13,-4.952E-15)  1.93E-05
  9.900E+00 5.40221E-24  0.000E+00 ( 2.317E-12,-6.408E-14) ( 1.762E-13,-4.876E-15)  1.77E-05
  1.000E+01 5.18917E-24  0.000E+00 ( 2.270E-12,-6.247E-14) ( 1.744E-13,-4.802E-15)  1.16E-05
  1.025E+01 4.70075E-24  0.000E+00 ( 2.161E-12,-5.868E-14) ( 1.701E-13,-4.624E-15)  1.37E-05
  1.050E+01 4.26843E-24  0.000E+00 ( 2.059E-12,-5.519E-14) ( 1.661E-13,-4.455E-15)  1.49E-05
  1.075E+01 3.88465E-24  0.000E+00 ( 1.964E-12,-5.198E-14) ( 1.622E-13,-4.296E-15)  1.51E-05
  1.100E+01 3.54303E-24  0.000E+00 ( 1.875E-12,-4.901E-14) ( 1.585E-13,-4.146E-15)  1.45E-05
  1.125E+01 3.23813E-24  0.000E+00 ( 1.792E-12,-4.627E-14) ( 1.549E-13,-4.003E-15)  1.36E-05
  1.150E+01 2.96531E-24  0.000E+00 ( 1.715E-12,-4.372E-14) ( 1.516E-13,-3.868E-15)  1.22E-05
  1.175E+01 2.72060E-24  0.000E+00 ( 1.642E-12,-4.136E-14) ( 1.483E-13,-3.739E-15)  1.03E-05
  1.200E+01 2.50061E-24  0.000E+00 ( 1.574E-12,-3.917E-14) ( 1.452E-13,-3.617E-15)  8.14E-06
  1.225E+01 2.30239E-24  0.000E+00 ( 1.510E-12,-3.713E-14) ( 1.422E-13,-3.501E-15)  5.73E-06
  1.250E+01 2.12341E-24  0.000E+00 ( 1.450E-12,-3.523E-14) ( 1.394E-13,-3.390E-15)  3.26E-06
  1.275E+01 1.96148E-24  0.000E+00 ( 1.393E-12,-3.346E-14) ( 1.366E-13,-3.284E-15)  1.04E-06
  1.300E+01 1.81468E-24  0.000E+00 ( 1.340E-12,-3.181E-14) ( 1.340E-13,-3.183E-15)  3.17E-06
  1.325E+01 1.68134E-24  0.000E+00 ( 1.290E-12,-3.026E-14) ( 1.314E-13,-3.087E-15)  4.93E-06
  1.350E+01 1.56002E-24  0.000E+00 ( 1.242E-12,-2.881E-14) ( 1.290E-13,-2.995E-15)  6.28E-06
  1.375E+01 1.44943E-24  0.000E+00 ( 1.197E-12,-2.745E-14) ( 1.266E-13,-2.907E-15)  7.17E-06
  1.400E+01 1.34846E-24  0.000E+00 ( 1.154E-12,-2.617E-14) ( 1.243E-13,-2.823E-15)  7.62E-06
  1.425E+01 1.25612E-24  0.000E+00 ( 1.114E-12,-2.497E-14) ( 1.221E-13,-2.742E-15)  7.62E-06
  1.450E+01 1.17155E-24  0.000E+00 ( 1.075E-12,-2.385E-14) ( 1.200E-13,-2.665E-15)  7.29E-06
  1.475E+01 1.09396E-24  0.000E+00 ( 1.039E-12,-2.278E-14) ( 1.179E-13,-2.590E-15)  6.90E-06
  1.500E+01 1.02268E-24  0.000E+00 ( 1.004E-12,-2.178E-14) ( 1.160E-13,-2.519E-15)  6.18E-06
  1.525E+01 9.57110E-25  0.000E+00 ( 9.714E-13,-2.084E-14) ( 1.140E-13,-2.451E-15)  5.20E-06
  1.550E+01 8.96703E-25  0.000E+00 ( 9.401E-13,-1.995E-14) ( 1.122E-13,-2.385E-15)  4.04E-06
  1.575E+01 8.40979E-25  0.000E+00 ( 9.102E-13,-1.911E-14) ( 1.104E-13,-2.322E-15)  2.76E-06
  1.600E+01 7.89511E-25  0.000E+00 ( 8.817E-13,-1.831E-14) ( 1.086E-13,-2.261E-15)  1.43E-06
  1.625E+01 7.41915E-25  0.000E+00 ( 8.545E-13,-1.756E-14) ( 1.069E-13,-2.202E-15)  1.20E-06
  1.650E+01 6.97846E-25  0.000E+00 ( 8.285E-13,-1.685E-14) ( 1.053E-13,-2.146E-15)  2.33E-06
  1.675E+01 6.56996E-25  0.000E+00 ( 8.037E-13,-1.617E-14) ( 1.037E-13,-2.091E-15)  3.25E-06
  1.700E+01 6.19086E-25  0.000E+00 ( 7.800E-13,-1.553E-14) ( 1.022E-13,-2.039E-15)  3.94E-06
  1.725E+01 5.83867E-25  0.000E+00 ( 7.573E-13,-1.492E-14) ( 1.007E-13,-1.988E-15)  4.37E-06
  1.750E+01 5.51113E-25  0.000E+00 ( 7.356E-13,-1.434E-14) ( 9.921E-14,-1.939E-15)  4.54E-06
  1.775E+01 5.20619E-25  0.000E+00 ( 7.147E-13,-1.380E-14) ( 9.780E-14,-1.892E-15)  4.47E-06
  1.800E+01 4.92201E-25  0.000E+00 ( 6.948E-13,-1.327E-14) ( 9.642E-14,-1.846E-15)  4.31E-06
  1.825E+01 4.65692E-25  0.000E+00 ( 6.756E-13,-1.278E-14) ( 9.508E-14,-1.802E-15)  4.05E-06
  1.850E+01 4.40939E-25  0.000E+00 ( 6.573E-13,-1.230E-14) ( 9.377E-14,-1.760E-15)  3.61E-06
  1.875E+01 4.17807E-25  0.000E+00 ( 6.396E-13,-1.185E-14) ( 9.250E-14,-1.719E-15)  3.01E-06
  1.900E+01 3.96168E-25  0.000E+00 ( 6.227E-13,-1.142E-14) ( 9.126E-14,-1.679E-15)  2.29E-06
  1.925E+01 3.75909E-25  0.000E+00 ( 6.064E-13,-1.101E-14) ( 9.006E-14,-1.640E-15)  1.50E-06
  1.950E+01 3.56925E-25  0.000E+00 ( 5.907E-13,-1.062E-14) ( 8.888E-14,-1.603E-15)  6.86E-07
  1.975E+01 3.39122E-25  0.000E+00 ( 5.756E-13,-1.025E-14) ( 8.774E-14,-1.566E-15)  1.12E-06
  2.000E+01 3.22412E-25  0.000E+00 ( 5.611E-13,-9.888E-15) ( 8.662E-14,-1.531E-15)  1.79E-06
  2.025E+01 3.06717E-25  0.000E+00 ( 5.471E-13,-9.546E-15) ( 8.553E-14,-1.497E-15)  2.33E-06
  2.050E+01 2.91962E-25  0.000E+00 ( 5.336E-13,-9.219E-15) ( 8.447E-14,-1.464E-15)  2.71E-06
  2.075E+01 2.78081E-25  0.000E+00 ( 5.206E-13,-8.907E-15) ( 8.343E-14,-1.432E-15)  2.93E-06
  2.100E+01 2.65014E-25  0.000E+00 ( 5.081E-13,-8.607E-15) ( 8.242E-14,-1.401E-15)  2.98E-06
  2.125E+01 2.52702E-25  0.000E+00 ( 4.960E-13,-8.321E-15) ( 8.143E-14,-1.371E-15)  2.87E-06
  2.150E+01 2.41096E-25  0.000E+00 ( 4.843E-13,-8.046E-15) ( 8.046E-14,-1.342E-15)  2.81E-06
  2.175E+01 2.30146E-25  0.000E+00 ( 4.730E-13,-7.782E-15) ( 7.951E-14,-1.313E-15)  2.63E-06
  2.200E+01 2.19808E-25  0.000E+00 ( 4.621E-13,-7.530E-15) ( 7.859E-14,-1.286E-15)  2.32E-06
  2.225E+01 2.10043E-25  0.000E+00 ( 4.516E-13,-7.287E-15) ( 7.769E-14,-1.259E-15)  1.91E-06
  2.250E+01 2.00813E-25  0.000E+00 ( 4.414E-13,-7.055E-15) ( 7.680E-14,-1.233E-15)  1.42E-06
  2.275E+01 1.92082E-25  0.000E+00 ( 4.316E-13,-6.831E-15) ( 7.594E-14,-1.207E-15)  8.84E-07
  2.300E+01 1.83819E-25  0.000E+00 ( 4.221E-13,-6.617E-15) ( 7.509E-14,-1.182E-15)  5.00E-07
  2.325E+01 1.75993E-25  0.000E+00 ( 4.128E-13,-6.410E-15) ( 7.426E-14,-1.158E-15)  1.01E-06
  2.350E+01 1.68579E-25  0.000E+00 ( 4.039E-13,-6.212E-15) ( 7.345E-14,-1.135E-15)  1.43E-06
  2.375E+01 1.61549E-25  0.000E+00 ( 3.953E-13,-6.021E-15) ( 7.266E-14,-1.112E-15)  1.77E-06
  2.400E+01 1.54881E-25  0.000E+00 ( 3.869E-13,-5.838E-15) ( 7.188E-14,-1.090E-15)  1.99E-06
  2.425E+01 1.48551E-25  0.000E+00 ( 3.788E-13,-5.661E-15) ( 7.112E-14,-1.068E-15)  2.10E-06
  2.450E+01 1.42541E-25  0.000E+00 ( 3.709E-13,-5.491E-15) ( 7.037E-14,-1.047E-15)  2.09E-06
  2.475E+01 1.36830E-25  0.000E+00 ( 3.632E-13,-5.327E-15) ( 6.964E-14,-1.027E-15)  2.02E-06
  2.500E+01 1.31401E-25  0.000E+00 ( 3.558E-13,-5.169E-15) ( 6.892E-14,-1.007E-15)  1.98E-06
  2.550E+01 1.21324E-25  0.000E+00 ( 3.417E-13,-4.871E-15) ( 6.753E-14,-9.682E-16)  1.60E-06
  2.600E+01 1.12191E-25  0.000E+00 ( 3.283E-13,-4.593E-15) ( 6.619E-14,-9.315E-16)  9.33E-07
  2.650E+01 1.03897E-25  0.000E+00 ( 3.157E-13,-4.334E-15) ( 6.490E-14,-8.966E-16)  5.52E-07
  2.700E+01 9.63522E-26  0.000E+00 ( 3.038E-13,-4.093E-15) ( 6.366E-14,-8.634E-16)  1.19E-06
  2.750E+01 8.94766E-26  0.000E+00 ( 2.925E-13,-3.869E-15) ( 6.246E-14,-8.317E-16)  1.53E-06
  2.800E+01 8.32005E-26  0.000E+00 ( 2.818E-13,-3.658E-15) ( 6.130E-14,-8.014E-16)  1.54E-06
  2.850E+01 7.74622E-26  0.000E+00 ( 2.717E-13,-3.462E-15) ( 6.018E-14,-7.725E-16)  1.47E-06
  2.900E+01 7.22074E-26  0.000E+00 ( 2.621E-13,-3.278E-15) ( 5.910E-14,-7.449E-16)  1.16E-06
  2.950E+01 6.73882E-26  0.000E+00 ( 2.530E-13,-3.106E-15) ( 5.806E-14,-7.185E-16)  6.37E-07
  3.000E+01 6.29621E-26  0.000E+00 ( 2.443E-13,-2.944E-15) ( 5.705E-14,-6.932E-16)  5.65E-07
  3.050E+01 5.88912E-26  0.000E+00 ( 2.361E-13,-2.792E-15) ( 5.607E-14,-6.691E-16)  1.02E-06
  3.100E+01 5.51419E-26  0.000E+00 ( 2.282E-13,-2.650E-15) ( 5.512E-14,-6.459E-16)  1.23E-06
  3.150E+01 5.16843E-26  0.000E+00 ( 2.208E-13,-2.516E-15) ( 5.420E-14,-6.237E-16)  1.18E-06
  3.200E+01 4.84916E-26  0.000E+00 ( 2.136E-13,-2.390E-15) ( 5.331E-14,-6.024E-16)  1.14E-06
  3.250E+01 4.55399E-26  0.000E+00 ( 2.068E-13,-2.271E-15) ( 5.245E-14,-5.819E-16)  8.69E-07
  3.300E+01 4.28078E-26  0.000E+00 ( 2.003E-13,-2.159E-15) ( 5.161E-14,-5.623E-16)  4.41E-07
  3.350E+01 4.02759E-26  0.000E+00 ( 1.941E-13,-2.053E-15) ( 5.080E-14,-5.434E-16)  5.64E-07
  3.400E+01 3.79269E-26  0.000E+00 ( 1.882E-13,-1.954E-15) ( 5.001E-14,-5.253E-16)  8.87E-07
  3.450E+01 3.57453E-26  0.000E+00 ( 1.825E-13,-1.859E-15) ( 4.924E-14,-5.079E-16)  1.01E-06
  3.500E+01 3.37170E-26  0.000E+00 ( 1.771E-13,-1.771E-15) ( 4.850E-14,-4.911E-16)  9.73E-07
  3.550E+01 3.18293E-26  0.000E+00 ( 1.719E-13,-1.686E-15) ( 4.777E-14,-4.750E-16)  9.10E-07
  3.600E+01 3.00706E-26  0.000E+00 ( 1.669E-13,-1.607E-15) ( 4.706E-14,-4.595E-16)  6.67E-07
  3.650E+01 2.84306E-26  0.000E+00 ( 1.621E-13,-1.531E-15) ( 4.637E-14,-4.445E-16)  3.00E-07
  3.700E+01 2.68997E-26  0.000E+00 ( 1.575E-13,-1.460E-15) ( 4.570E-14,-4.301E-16)  5.57E-07
  3.750E+01 2.54695E-26  0.000E+00 ( 1.531E-13,-1.392E-15) ( 4.505E-14,-4.162E-16)  7.86E-07
  3.800E+01 2.41321E-26  0.000E+00 ( 1.489E-13,-1.328E-15) ( 4.441E-14,-4.028E-16)  8.40E-07
  3.850E+01 2.28804E-26  0.000E+00 ( 1.448E-13,-1.267E-15) ( 4.379E-14,-3.899E-16)  8.22E-07
  3.900E+01 2.17079E-26  0.000E+00 ( 1.409E-13,-1.209E-15) ( 4.319E-14,-3.774E-16)  7.42E-07
  3.950E+01 2.06087E-26  0.000E+00 ( 1.371E-13,-1.154E-15) ( 4.260E-14,-3.654E-16)  5.15E-07
  4.000E+01 1.95774E-26  0.000E+00 ( 1.335E-13,-1.102E-15) ( 4.202E-14,-3.538E-16)  2.62E-07
  4.050E+01 1.86090E-26  0.000E+00 ( 1.300E-13,-1.053E-15) ( 4.146E-14,-3.425E-16)  5.46E-07
  4.100E+01 1.76990E-26  0.000E+00 ( 1.266E-13,-1.005E-15) ( 4.091E-14,-3.317E-16)  7.03E-07
  4.150E+01 1.68432E-26  0.000E+00 ( 1.233E-13,-9.605E-16) ( 4.037E-14,-3.212E-16)  7.04E-07
  4.200E+01 1.60378E-26  0.000E+00 ( 1.202E-13,-9.177E-16) ( 3.985E-14,-3.110E-16)  7.05E-07
  4.250E+01 1.52794E-26  0.000E+00 ( 1.172E-13,-8.770E-16) ( 3.934E-14,-3.012E-16)  6.11E-07
  4.300E+01 1.45646E-26  0.000E+00 ( 1.143E-13,-8.382E-16) ( 3.883E-14,-2.917E-16)  3.95E-07
  4.350E+01 1.38905E-26  0.000E+00 ( 1.114E-13,-8.011E-16) ( 3.834E-14,-2.826E-16)  3.12E-07
  4.400E+01 1.32544E-26  0.000E+00 ( 1.087E-13,-7.659E-16) ( 3.786E-14,-2.737E-16)  5.31E-07
  4.450E+01 1.26538E-26  0.000E+00 ( 1.061E-13,-7.322E-16) ( 3.739E-14,-2.651E-16)  6.28E-07
  4.500E+01 1.20862E-26  0.000E+00 ( 1.035E-13,-7.001E-16) ( 3.693E-14,-2.567E-16)  5.90E-07
  4.550E+01 1.15496E-26  0.000E+00 ( 1.011E-13,-6.694E-16) ( 3.648E-14,-2.486E-16)  6.10E-07
  4.600E+01 1.10420E-26  0.000E+00 ( 9.870E-14,-6.401E-16) ( 3.604E-14,-2.408E-16)  5.03E-07
  4.650E+01 1.05615E-26  0.000E+00 ( 9.640E-14,-6.121E-16) ( 3.561E-14,-2.332E-16)  2.96E-07
  4.700E+01 1.01063E-26  0.000E+00 ( 9.417E-14,-5.854E-16) ( 3.519E-14,-2.259E-16)  3.47E-07
  4.750E+01 9.67501E-27  0.000E+00 ( 9.201E-14,-5.599E-16) ( 3.477E-14,-2.187E-16)  5.09E-07
  4.800E+01 9.26603E-27  0.000E+00 ( 8.991E-14,-5.354E-16) ( 3.437E-14,-2.118E-16)  5.56E-07
  4.850E+01 8.87803E-27  0.000E+00 ( 8.789E-14,-5.121E-16) ( 3.397E-14,-2.051E-16)  5.37E-07
  4.900E+01 8.50974E-27  0.000E+00 ( 8.592E-14,-4.897E-16) ( 3.358E-14,-1.986E-16)  5.28E-07
  4.950E+01 8.15997E-27  0.000E+00 ( 8.401E-14,-4.683E-16) ( 3.319E-14,-1.923E-16)  4.10E-07
  5.000E+01 7.82761E-27  0.000E+00 ( 8.216E-14,-4.478E-16) ( 3.282E-14,-1.862E-16)  2.10E-07
  5.050E+01 7.51165E-27  0.000E+00 ( 8.037E-14,-4.282E-16) ( 3.245E-14,-1.802E-16)  3.67E-07
  5.100E+01 7.21114E-27  0.000E+00 ( 7.862E-14,-4.095E-16) ( 3.208E-14,-1.745E-16)  4.80E-07
  5.150E+01 6.92517E-27  0.000E+00 ( 7.693E-14,-3.915E-16) ( 3.173E-14,-1.689E-16)  4.85E-07
  5.200E+01 6.65292E-27  0.000E+00 ( 7.529E-14,-3.743E-16) ( 3.138E-14,-1.634E-16)  4.87E-07
  5.250E+01 6.39361E-27  0.000E+00 ( 7.369E-14,-3.578E-16) ( 3.103E-14,-1.581E-16)  4.54E-07
  5.300E+01 6.14651E-27  0.000E+00 ( 7.214E-14,-3.419E-16) ( 3.070E-14,-1.530E-16)  3.28E-07
  5.350E+01 5.91095E-27  0.000E+00 ( 7.063E-14,-3.268E-16) ( 3.036E-14,-1.480E-16)  2.20E-07
  5.400E+01 5.68629E-27  0.000E+00 ( 6.917E-14,-3.122E-16) ( 3.004E-14,-1.431E-16)  3.74E-07
  5.450E+01 5.47193E-27  0.000E+00 ( 6.774E-14,-2.982E-16) ( 2.972E-14,-1.384E-16)  4.43E-07
  5.500E+01 5.26731E-27  0.000E+00 ( 6.635E-14,-2.849E-16) ( 2.940E-14,-1.338E-16)  4.14E-07
  5.550E+01 5.07191E-27  0.000E+00 ( 6.500E-14,-2.720E-16) ( 2.909E-14,-1.294E-16)  4.38E-07
  5.600E+01 4.88525E-27  0.000E+00 ( 6.369E-14,-2.597E-16) ( 2.879E-14,-1.250E-16)  3.85E-07
  5.650E+01 4.70686E-27  0.000E+00 ( 6.241E-14,-2.478E-16) ( 2.849E-14,-1.208E-16)  2.54E-07
  5.700E+01 4.53630E-27  0.000E+00 ( 6.117E-14,-2.365E-16) ( 2.819E-14,-1.167E-16)  2.55E-07
  5.750E+01 4.37318E-27  0.000E+00 ( 5.996E-14,-2.256E-16) ( 2.790E-14,-1.127E-16)  3.68E-07
  5.800E+01 4.21711E-27  0.000E+00 ( 5.877E-14,-2.151E-16) ( 2.761E-14,-1.088E-16)  3.98E-07
  5.850E+01 4.06772E-27  0.000E+00 ( 5.762E-14,-2.050E-16) ( 2.733E-14,-1.050E-16)  3.74E-07
  5.900E+01 3.92469E-27  0.000E+00 ( 5.650E-14,-1.954E-16) ( 2.706E-14,-1.014E-16)  3.88E-07
  5.950E+01 3.78769E-27  0.000E+00 ( 5.541E-14,-1.861E-16) ( 2.678E-14,-9.780E-17)  3.21E-07
  6.000E+01 3.65642E-27  0.000E+00 ( 5.434E-14,-1.772E-16) ( 2.651E-14,-9.432E-17)  1.87E-07
  6.050E+01 3.53060E-27  0.000E+00 ( 5.331E-14,-1.686E-16) ( 2.625E-14,-9.093E-17)  2.74E-07
  6.100E+01 3.40996E-27  0.000E+00 ( 5.229E-14,-1.604E-16) ( 2.599E-14,-8.763E-17)  3.50E-07
  6.150E+01 3.29425E-27  0.000E+00 ( 5.130E-14,-1.524E-16) ( 2.573E-14,-8.442E-17)  3.48E-07
  6.200E+01 3.18324E-27  0.000E+00 ( 5.034E-14,-1.448E-16) ( 2.548E-14,-8.129E-17)  3.46E-07
  6.250E+01 3.07670E-27  0.000E+00 ( 4.940E-14,-1.375E-16) ( 2.523E-14,-7.825E-17)  3.39E-07
  6.300E+01 2.97441E-27  0.000E+00 ( 4.848E-14,-1.305E-16) ( 2.498E-14,-7.528E-17)  2.60E-07
  6.350E+01 2.87618E-27  0.000E+00 ( 4.758E-14,-1.237E-16) ( 2.474E-14,-7.240E-17)  1.71E-07
  6.400E+01 2.78181E-27  0.000E+00 ( 4.671E-14,-1.172E-16) ( 2.450E-14,-6.959E-17)  2.78E-07
  6.450E+01 2.69114E-27  0.000E+00 ( 4.585E-14,-1.110E-16) ( 2.427E-14,-6.685E-17)  3.21E-07
  6.500E+01 2.60398E-27  0.000E+00 ( 4.502E-14,-1.050E-16) ( 2.403E-14,-6.418E-17)  2.94E-07
  6.550E+01 2.52017E-27  0.000E+00 ( 4.420E-14,-9.918E-17) ( 2.380E-14,-6.159E-17)  3.14E-07
  6.600E+01 2.43957E-27  0.000E+00 ( 4.340E-14,-9.362E-17) ( 2.358E-14,-5.906E-17)  2.89E-07
  6.650E+01 2.36203E-27  0.000E+00 ( 4.262E-14,-8.827E-17) ( 2.335E-14,-5.659E-17)  2.04E-07
  6.700E+01 2.28740E-27  0.000E+00 ( 4.186E-14,-8.313E-17) ( 2.313E-14,-5.419E-17)  1.92E-07
