

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

  ONLY INNER PHASE SHIFTS ARE TABULATED

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  6.500E+00 8.59225E-20  6.558E-05 (-6.760E-11,-2.848E-10) (-3.376E-12,-1.427E-11)  1.00E-07
  6.600E+00 8.09031E-20  6.698E-05 (-6.220E-11,-2.772E-10) (-3.154E-12,-1.410E-11)  1.00E-07
  6.700E+00 7.62470E-20  6.834E-05 (-5.712E-11,-2.698E-10) (-2.940E-12,-1.393E-11)  1.00E-07
  6.800E+00 7.19231E-20  6.971E-05 (-5.235E-11,-2.627E-10) (-2.734E-12,-1.377E-11)  1.00E-07
  6.900E+00 6.79033E-20  7.105E-05 (-4.786E-11,-2.558E-10) (-2.536E-12,-1.360E-11)  1.00E-07
  7.000E+00 6.41622E-20  7.238E-05 (-4.363E-11,-2.491E-10) (-2.345E-12,-1.344E-11)  1.00E-07
  7.100E+00 6.06768E-20  7.370E-05 (-3.966E-11,-2.427E-10) (-2.162E-12,-1.329E-11)  1.00E-07
  7.200E+00 5.74265E-20  7.499E-05 (-3.592E-11,-2.366E-10) (-1.985E-12,-1.313E-11)  1.00E-07
  7.300E+00 5.43923E-20  7.627E-05 (-3.239E-11,-2.306E-10) (-1.814E-12,-1.298E-11)  1.00E-07
  7.400E+00 5.15573E-20  7.752E-05 (-2.907E-11,-2.248E-10) (-1.650E-12,-1.283E-11)  1.00E-07
  7.500E+00 4.89058E-20  7.876E-05 (-2.594E-11,-2.192E-10) (-1.491E-12,-1.268E-11)  1.00E-07
  7.600E+00 4.64238E-20  7.997E-05 (-2.298E-11,-2.139E-10) (-1.339E-12,-1.254E-11)  1.00E-07
  7.700E+00 4.40983E-20  8.115E-05 (-2.020E-11,-2.087E-10) (-1.191E-12,-1.239E-11)  1.00E-07
  7.800E+00 4.19177E-20  8.232E-05 (-1.757E-11,-2.036E-10) (-1.049E-12,-1.225E-11)  1.00E-07
  7.900E+00 3.98713E-20  8.345E-05 (-1.509E-11,-1.987E-10) (-9.115E-13,-1.211E-11)  1.00E-07
  8.000E+00 3.79491E-20  8.456E-05 (-1.275E-11,-1.940E-10) (-7.788E-13,-1.198E-11)  1.00E-07
  8.100E+00 3.61422E-20  8.564E-05 (-1.054E-11,-1.894E-10) (-6.507E-13,-1.184E-11)  1.00E-07
  8.200E+00 3.44424E-20  8.669E-05 (-8.456E-12,-1.850E-10) (-5.270E-13,-1.171E-11)  1.00E-07
  8.300E+00 3.28422E-20  8.772E-05 (-6.485E-12,-1.807E-10) (-4.074E-13,-1.158E-11)  1.00E-07
  8.400E+00 3.13345E-20  8.870E-05 (-4.623E-12,-1.766E-10) (-2.919E-13,-1.145E-11)  1.00E-07
  8.500E+00 2.99130E-20  8.967E-05 (-2.864E-12,-1.726E-10) (-1.802E-13,-1.132E-11)  1.00E-07
  8.600E+00 2.85719E-20  9.059E-05 (-1.202E-12,-1.687E-10) (-7.215E-14,-1.120E-11)  1.00E-07
  8.700E+00 2.73058E-20  9.149E-05 ( 3.680E-13,-1.649E-10) ( 3.230E-14,-1.107E-11)  1.00E-07
  8.800E+00 2.61096E-20  9.234E-05 ( 1.852E-12,-1.612E-10) ( 1.333E-13,-1.095E-11)  1.00E-07
  8.900E+00 2.49787E-20  9.316E-05 ( 3.255E-12,-1.576E-10) ( 2.311E-13,-1.083E-11)  1.00E-07
  9.000E+00 2.39089E-20  9.395E-05 ( 4.580E-12,-1.542E-10) ( 3.256E-13,-1.072E-11)  1.00E-07
  9.100E+00 2.28963E-20  9.469E-05 ( 5.833E-12,-1.508E-10) ( 4.172E-13,-1.060E-11)  1.00E-07
  9.200E+00 2.19371E-20  9.540E-05 ( 7.018E-12,-1.476E-10) ( 5.058E-13,-1.049E-11)  1.00E-07
  9.300E+00 2.10282E-20  9.606E-05 ( 8.137E-12,-1.444E-10) ( 5.915E-13,-1.037E-11)  1.00E-07
  9.400E+00 2.01662E-20  9.669E-05 ( 9.194E-12,-1.413E-10) ( 6.746E-13,-1.026E-11)  1.00E-07
  9.500E+00 1.93484E-20  9.728E-05 ( 1.019E-11,-1.384E-10) ( 7.550E-13,-1.015E-11)  1.00E-07
  9.600E+00 1.85720E-20  9.781E-05 ( 1.114E-11,-1.354E-10) ( 8.329E-13,-1.005E-11)  1.00E-07
  9.700E+00 1.78345E-20  9.832E-05 ( 1.203E-11,-1.326E-10) ( 9.084E-13,-9.942E-12)  1.00E-07
  9.800E+00 1.71335E-20  9.877E-05 ( 1.287E-11,-1.299E-10) ( 9.815E-13,-9.837E-12)  1.00E-07
  9.900E+00 1.64671E-20  9.918E-05 ( 1.367E-11,-1.272E-10) ( 1.052E-12,-9.735E-12)  1.00E-07
  1.000E+01 1.58330E-20  9.954E-05 ( 1.442E-11,-1.246E-10) ( 1.121E-12,-9.633E-12)  1.00E-07
  1.025E+01 1.43775E-20  1.002E-04 ( 1.612E-11,-1.184E-10) ( 1.284E-12,-9.387E-12)  1.00E-07
  1.050E+01 1.30871E-20  1.006E-04 ( 1.759E-11,-1.127E-10) ( 1.434E-12,-9.149E-12)  1.00E-07
  1.075E+01 1.19396E-20  1.007E-04 ( 1.885E-11,-1.072E-10) ( 1.573E-12,-8.919E-12)  1.00E-07
  1.100E+01 1.09164E-20  1.004E-04 ( 1.994E-11,-1.022E-10) ( 1.702E-12,-8.697E-12)  1.00E-07
  1.125E+01 1.00016E-20  9.974E-05 ( 2.087E-11,-9.742E-11) ( 1.822E-12,-8.483E-12)  1.00E-07
  1.150E+01 9.18157E-21  9.875E-05 ( 2.166E-11,-9.295E-11) ( 1.933E-12,-8.276E-12)  1.00E-07
  1.175E+01 8.44481E-21  9.737E-05 ( 2.233E-11,-8.875E-11) ( 2.036E-12,-8.076E-12)  1.00E-07
  1.200E+01 7.78129E-21  9.560E-05 ( 2.289E-11,-8.480E-11) ( 2.132E-12,-7.882E-12)  1.00E-07
  1.225E+01 7.18239E-21  0.000E+00 ( 2.335E-11,-8.107E-11) ( 2.220E-12,-7.695E-12)  1.00E-07
  1.250E+01 6.64067E-21  0.000E+00 ( 2.373E-11,-7.756E-11) ( 2.303E-12,-7.514E-12)  1.00E-07
  1.275E+01 6.14967E-21  0.000E+00 ( 2.403E-11,-7.425E-11) ( 2.379E-12,-7.339E-12)  1.00E-07
  1.300E+01 5.70376E-21  0.000E+00 ( 2.427E-11,-7.111E-11) ( 2.450E-12,-7.169E-12)  1.00E-07
  1.325E+01 5.29803E-21  0.000E+00 ( 2.445E-11,-6.815E-11) ( 2.516E-12,-7.005E-12)  1.00E-07
  1.350E+01 4.92819E-21  0.000E+00 ( 2.458E-11,-6.535E-11) ( 2.577E-12,-6.845E-12)  1.00E-07
  1.375E+01 4.59047E-21  0.000E+00 ( 2.466E-11,-6.270E-11) ( 2.634E-12,-6.691E-12)  1.00E-07
  1.400E+01 4.28156E-21  0.000E+00 ( 2.470E-11,-6.018E-11) ( 2.687E-12,-6.541E-12)  1.00E-07
  1.425E+01 3.99855E-21  0.000E+00 ( 2.470E-11,-5.779E-11) ( 2.736E-12,-6.396E-12)  1.00E-07
  1.450E+01 3.73884E-21  0.000E+00 ( 2.467E-11,-5.553E-11) ( 2.781E-12,-6.255E-12)  1.00E-07
  1.475E+01 3.50017E-21  0.000E+00 ( 2.462E-11,-5.337E-11) ( 2.823E-12,-6.118E-12)  1.00E-07
  1.500E+01 3.28051E-21  0.000E+00 ( 2.453E-11,-5.133E-11) ( 2.862E-12,-5.985E-12)  1.00E-07
  1.525E+01 3.07806E-21  0.000E+00 ( 2.443E-11,-4.938E-11) ( 2.898E-12,-5.856E-12)  1.00E-07
  1.550E+01 2.89120E-21  0.000E+00 ( 2.430E-11,-4.753E-11) ( 2.931E-12,-5.730E-12)  1.00E-07
  1.575E+01 2.71852E-21  0.000E+00 ( 2.416E-11,-4.577E-11) ( 2.961E-12,-5.608E-12)  1.00E-07
  1.600E+01 2.55873E-21  0.000E+00 ( 2.401E-11,-4.408E-11) ( 2.989E-12,-5.490E-12)  1.00E-07
  1.625E+01 2.41068E-21  0.000E+00 ( 2.384E-11,-4.248E-11) ( 3.015E-12,-5.374E-12)  1.00E-07
  1.650E+01 2.27335E-21  0.000E+00 ( 2.365E-11,-4.095E-11) ( 3.039E-12,-5.262E-12)  1.00E-07
  1.675E+01 2.14581E-21  0.000E+00 ( 2.346E-11,-3.949E-11) ( 3.061E-12,-5.153E-12)  1.00E-07
  1.700E+01 2.02723E-21  0.000E+00 ( 2.326E-11,-3.809E-11) ( 3.081E-12,-5.047E-12)  1.00E-07
  1.725E+01 1.91686E-21  0.000E+00 ( 2.306E-11,-3.676E-11) ( 3.099E-12,-4.943E-12)  1.00E-07
  1.750E+01 1.81402E-21  0.000E+00 ( 2.284E-11,-3.548E-11) ( 3.116E-12,-4.843E-12)  1.00E-07
  1.775E+01 1.71809E-21  0.000E+00 ( 2.262E-11,-3.426E-11) ( 3.131E-12,-4.745E-12)  1.00E-07
  1.800E+01 1.62853E-21  0.000E+00 ( 2.240E-11,-3.310E-11) ( 3.144E-12,-4.649E-12)  1.00E-07
  1.825E+01 1.54482E-21  0.000E+00 ( 2.217E-11,-3.198E-11) ( 3.156E-12,-4.556E-12)  1.00E-07
  1.850E+01 1.46651E-21  0.000E+00 ( 2.194E-11,-3.091E-11) ( 3.167E-12,-4.465E-12)  1.00E-07
  1.875E+01 1.39319E-21  0.000E+00 ( 2.171E-11,-2.988E-11) ( 3.177E-12,-4.377E-12)  1.00E-07
  1.900E+01 1.32447E-21 -1.554E-04 ( 2.147E-11,-2.889E-11) ( 3.185E-12,-4.290E-12)  1.00E-07
  1.925E+01 1.26001E-21 -1.728E-04 ( 2.124E-11,-2.795E-11) ( 3.193E-12,-4.206E-12)  1.00E-07
  1.950E+01 1.19949E-21 -1.909E-04 ( 2.100E-11,-2.704E-11) ( 3.199E-12,-4.124E-12)  1.00E-07
  1.975E+01 1.14262E-21 -2.097E-04 ( 2.077E-11,-2.617E-11) ( 3.204E-12,-4.044E-12)  1.00E-07
  2.000E+01 1.08915E-21 -2.291E-04 ( 2.053E-11,-2.533E-11) ( 3.209E-12,-3.966E-12)  1.00E-07
  2.025E+01 1.03882E-21 -2.492E-04 ( 2.029E-11,-2.453E-11) ( 3.212E-12,-3.889E-12)  1.00E-07
  2.050E+01 9.91421E-22 -2.700E-04 ( 2.006E-11,-2.375E-11) ( 3.215E-12,-3.815E-12)  1.00E-07
  2.075E+01 9.46742E-22 -2.914E-04 ( 1.982E-11,-2.301E-11) ( 3.217E-12,-3.742E-12)  1.00E-07
  2.100E+01 9.04598E-22 -3.136E-04 ( 1.959E-11,-2.229E-11) ( 3.219E-12,-3.670E-12)  1.00E-07
  2.125E+01 8.64817E-22 -3.364E-04 ( 1.936E-11,-2.161E-11) ( 3.219E-12,-3.601E-12)  1.00E-07
  2.150E+01 8.27239E-22 -3.600E-04 ( 1.913E-11,-2.094E-11) ( 3.219E-12,-3.533E-12)  1.00E-07
  2.175E+01 7.91718E-22 -3.842E-04 ( 1.890E-11,-2.030E-11) ( 3.219E-12,-3.467E-12)  1.00E-07
  2.200E+01 7.58120E-22 -4.092E-04 ( 1.867E-11,-1.969E-11) ( 3.217E-12,-3.402E-12)  1.00E-07
  2.225E+01 7.26319E-22 -4.348E-04 ( 1.844E-11,-1.910E-11) ( 3.216E-12,-3.338E-12)  1.00E-07
  2.250E+01 6.96200E-22 -4.612E-04 ( 1.822E-11,-1.853E-11) ( 3.213E-12,-3.276E-12)  1.00E-07
  2.275E+01 6.67656E-22 -4.883E-04 ( 1.800E-11,-1.797E-11) ( 3.211E-12,-3.215E-12)  1.00E-07
  2.300E+01 6.40588E-22 -5.161E-04 ( 1.778E-11,-1.744E-11) ( 3.207E-12,-3.156E-12)  1.00E-07
  2.325E+01 6.14905E-22 -5.446E-04 ( 1.756E-11,-1.693E-11) ( 3.204E-12,-3.098E-12)  1.00E-07
  2.350E+01 5.90522E-22 -5.739E-04 ( 1.735E-11,-1.643E-11) ( 3.200E-12,-3.041E-12)  1.00E-07
  2.375E+01 5.67359E-22 -6.039E-04 ( 1.714E-11,-1.596E-11) ( 3.195E-12,-2.985E-12)  1.00E-07
  2.400E+01 5.45343E-22 -6.346E-04 ( 1.693E-11,-1.549E-11) ( 3.190E-12,-2.931E-12)  1.00E-07
  2.425E+01 5.24405E-22 -6.661E-04 ( 1.672E-11,-1.505E-11) ( 3.185E-12,-2.877E-12)  1.00E-07
  2.450E+01 5.04483E-22 -6.983E-04 ( 1.651E-11,-1.462E-11) ( 3.180E-12,-2.825E-12)  1.00E-07
  2.475E+01 4.85517E-22 -7.313E-04 ( 1.631E-11,-1.420E-11) ( 3.174E-12,-2.774E-12)  1.00E-07
  2.500E+01 4.67452E-22 -7.650E-04 ( 1.611E-11,-1.380E-11) ( 3.168E-12,-2.723E-12)  1.00E-07
  2.550E+01 4.33822E-22 -8.347E-04 ( 1.572E-11,-1.303E-11) ( 3.155E-12,-2.626E-12)  1.00E-07
  2.600E+01 4.03220E-22 -9.074E-04 ( 1.534E-11,-1.231E-11) ( 3.141E-12,-2.533E-12)  1.00E-07
  2.650E+01 3.75322E-22 -9.831E-04 ( 1.497E-11,-1.164E-11) ( 3.126E-12,-2.443E-12)  1.00E-07
  2.700E+01 3.49842E-22 -1.062E-03 ( 1.461E-11,-1.101E-11) ( 3.110E-12,-2.357E-12)  1.00E-07
  2.750E+01 3.26530E-22 -1.144E-03 ( 1.426E-11,-1.042E-11) ( 3.094E-12,-2.274E-12)  1.00E-07
  2.800E+01 3.05166E-22 -1.229E-03 ( 1.391E-11,-9.862E-12) ( 3.077E-12,-2.194E-12)  1.00E-07
  2.850E+01 2.85555E-22 -1.317E-03 ( 1.358E-11,-9.339E-12) ( 3.059E-12,-2.117E-12)  1.00E-07
  2.900E+01 2.67525E-22 -1.408E-03 ( 1.326E-11,-8.847E-12) ( 3.041E-12,-2.043E-12)  1.00E-07
  2.950E+01 2.50924E-22 -1.502E-03 ( 1.295E-11,-8.384E-12) ( 3.022E-12,-1.972E-12)  1.00E-07
  3.000E+01 2.35617E-22 -1.600E-03 ( 1.264E-11,-7.947E-12) ( 3.004E-12,-1.903E-12)  1.00E-07
  3.050E+01 2.21482E-22 -1.701E-03 ( 1.235E-11,-7.535E-12) ( 2.985E-12,-1.837E-12)  1.00E-07
  3.100E+01 2.08412E-22 -1.804E-03 ( 1.206E-11,-7.146E-12) ( 2.965E-12,-1.773E-12)  1.00E-07
  3.150E+01 1.96310E-22 -1.911E-03 ( 1.178E-11,-6.779E-12) ( 2.945E-12,-1.711E-12)  1.00E-07
  3.200E+01 1.85092E-22 -2.021E-03 ( 1.151E-11,-6.432E-12) ( 2.926E-12,-1.651E-12)  1.00E-07
  3.250E+01 1.74679E-22 -2.135E-03 ( 1.124E-11,-6.104E-12) ( 2.906E-12,-1.594E-12)  1.00E-07
  3.300E+01 1.65003E-22 -2.251E-03 ( 1.099E-11,-5.794E-12) ( 2.885E-12,-1.538E-12)  1.00E-07
  3.350E+01 1.56000E-22 -2.371E-03 ( 1.074E-11,-5.500E-12) ( 2.865E-12,-1.485E-12)  1.00E-07
  3.400E+01 1.47615E-22 -2.494E-03 ( 1.050E-11,-5.221E-12) ( 2.845E-12,-1.433E-12)  1.00E-07
  3.450E+01 1.39796E-22 -2.620E-03 ( 1.026E-11,-4.958E-12) ( 2.825E-12,-1.382E-12)  1.00E-07
  3.500E+01 1.32498E-22 -2.749E-03 ( 1.003E-11,-4.708E-12) ( 2.804E-12,-1.334E-12)  1.00E-07
  3.550E+01 1.25678E-22 -2.881E-03 ( 9.813E-12,-4.470E-12) ( 2.784E-12,-1.287E-12)  1.00E-07
  3.600E+01 1.19300E-22 -3.017E-03 ( 9.597E-12,-4.245E-12) ( 2.763E-12,-1.241E-12)  1.00E-07
  3.650E+01 1.13329E-22 -3.156E-03 ( 9.387E-12,-4.031E-12) ( 2.743E-12,-1.197E-12)  1.00E-07
  3.700E+01 1.07733E-22 -3.298E-03 ( 9.183E-12,-3.828E-12) ( 2.722E-12,-1.154E-12)  1.00E-07
  3.750E+01 1.02485E-22 -3.443E-03 ( 8.985E-12,-3.635E-12) ( 2.702E-12,-1.113E-12)  1.00E-07
  3.800E+01 9.75573E-23 -3.592E-03 ( 8.792E-12,-3.452E-12) ( 2.682E-12,-1.073E-12)  1.00E-07
  3.850E+01 9.29277E-23 -3.744E-03 ( 8.604E-12,-3.277E-12) ( 2.661E-12,-1.034E-12)  1.00E-07
  3.900E+01 8.85741E-23 -3.898E-03 ( 8.422E-12,-3.111E-12) ( 2.641E-12,-9.963E-13)  1.00E-07
  3.950E+01 8.44767E-23 -4.057E-03 ( 8.244E-12,-2.953E-12) ( 2.621E-12,-9.597E-13)  1.00E-07
  4.000E+01 8.06172E-23 -4.218E-03 ( 8.071E-12,-2.803E-12) ( 2.601E-12,-9.243E-13)  1.00E-07
  4.050E+01 7.69791E-23 -4.382E-03 ( 7.903E-12,-2.659E-12) ( 2.581E-12,-8.899E-13)  1.00E-07
  4.100E+01 7.35471E-23 -4.550E-03 ( 7.739E-12,-2.523E-12) ( 2.561E-12,-8.566E-13)  1.00E-07
  4.150E+01 7.03071E-23 -4.721E-03 ( 7.579E-12,-2.393E-12) ( 2.542E-12,-8.242E-13)  1.00E-07
  4.200E+01 6.72461E-23 -4.895E-03 ( 7.424E-12,-2.268E-12) ( 2.522E-12,-7.928E-13)  1.00E-07
  4.250E+01 6.43522E-23 -5.073E-03 ( 7.272E-12,-2.150E-12) ( 2.502E-12,-7.623E-13)  1.00E-07
  4.300E+01 6.16145E-23 -5.253E-03 ( 7.125E-12,-2.037E-12) ( 2.483E-12,-7.326E-13)  1.00E-07
  4.350E+01 5.90227E-23 -5.437E-03 ( 6.981E-12,-1.929E-12) ( 2.464E-12,-7.039E-13)  1.00E-07
  4.400E+01 5.65674E-23 -5.624E-03 ( 6.841E-12,-1.827E-12) ( 2.444E-12,-6.759E-13)  1.00E-07
  4.450E+01 5.42401E-23 -5.814E-03 ( 6.704E-12,-1.728E-12) ( 2.425E-12,-6.488E-13)  1.00E-07
  4.500E+01 5.20326E-23 -6.007E-03 ( 6.571E-12,-1.635E-12) ( 2.407E-12,-6.224E-13)  1.00E-07
  4.550E+01 4.99375E-23 -6.204E-03 ( 6.442E-12,-1.545E-12) ( 2.388E-12,-5.967E-13)  1.00E-07
  4.600E+01 4.79480E-23 -6.404E-03 ( 6.315E-12,-1.459E-12) ( 2.369E-12,-5.718E-13)  1.00E-07
  4.650E+01 4.60575E-23 -6.607E-03 ( 6.191E-12,-1.378E-12) ( 2.351E-12,-5.476E-13)  1.00E-07
  4.700E+01 4.42601E-23 -6.813E-03 ( 6.071E-12,-1.300E-12) ( 2.332E-12,-5.240E-13)  1.00E-07
  4.750E+01 4.25503E-23 -7.022E-03 ( 5.954E-12,-1.225E-12) ( 2.314E-12,-5.011E-13)  1.00E-07
  4.800E+01 4.09230E-23 -7.235E-03 ( 5.839E-12,-1.153E-12) ( 2.296E-12,-4.788E-13)  1.00E-07
  4.850E+01 3.93733E-23 -7.450E-03 ( 5.727E-12,-1.085E-12) ( 2.278E-12,-4.572E-13)  1.00E-07
  4.900E+01 3.78967E-23 -7.669E-03 ( 5.618E-12,-1.020E-12) ( 2.260E-12,-4.361E-13)  1.00E-07
  4.950E+01 3.64892E-23 -7.891E-03 ( 5.511E-12,-9.572E-13) ( 2.242E-12,-4.156E-13)  1.00E-07
  5.000E+01 3.51467E-23 -8.117E-03 ( 5.407E-12,-8.975E-13) ( 2.225E-12,-3.956E-13)  1.00E-07
  5.050E+01 3.38658E-23 -8.345E-03 ( 5.305E-12,-8.403E-13) ( 2.207E-12,-3.762E-13)  1.00E-07
  5.100E+01 3.26428E-23 -8.577E-03 ( 5.206E-12,-7.855E-13) ( 2.190E-12,-3.573E-13)  1.00E-07
  5.150E+01 3.14748E-23 -8.812E-03 ( 5.109E-12,-7.331E-13) ( 2.173E-12,-3.389E-13)  1.00E-07
  5.200E+01 3.03587E-23 -9.050E-03 ( 5.014E-12,-6.830E-13) ( 2.156E-12,-3.210E-13)  1.00E-07
  5.250E+01 2.92917E-23 -9.291E-03 ( 4.922E-12,-6.350E-13) ( 2.139E-12,-3.036E-13)  1.00E-07
  5.300E+01 2.82712E-23 -9.536E-03 ( 4.831E-12,-5.891E-13) ( 2.122E-12,-2.866E-13)  1.00E-07
  5.350E+01 2.72948E-23 -9.783E-03 ( 4.743E-12,-5.451E-13) ( 2.105E-12,-2.701E-13)  1.00E-07
  5.400E+01 2.63601E-23 -1.003E-02 ( 4.656E-12,-5.030E-13) ( 2.089E-12,-2.541E-13)  1.00E-07
  5.450E+01 2.54650E-23 -1.029E-02 ( 4.571E-12,-4.627E-13) ( 2.073E-12,-2.384E-13)  1.00E-07
  5.500E+01 2.46075E-23 -1.055E-02 ( 4.489E-12,-4.241E-13) ( 2.056E-12,-2.232E-13)  1.00E-07
  5.550E+01 2.37857E-23 -1.081E-02 ( 4.408E-12,-3.871E-13) ( 2.040E-12,-2.083E-13)  1.00E-07
  5.600E+01 2.29978E-23 -1.107E-02 ( 4.329E-12,-3.517E-13) ( 2.024E-12,-1.939E-13)  1.00E-07
  5.650E+01 2.22420E-23 -1.134E-02 ( 4.251E-12,-3.178E-13) ( 2.008E-12,-1.798E-13)  1.00E-07
  5.700E+01 2.15169E-23 -1.161E-02 ( 4.176E-12,-2.854E-13) ( 1.993E-12,-1.661E-13)  1.00E-07
  5.750E+01 2.08209E-23 -1.188E-02 ( 4.102E-12,-2.543E-13) ( 1.977E-12,-1.527E-13)  1.00E-07
  5.800E+01 2.01525E-23 -1.216E-02 ( 4.029E-12,-2.246E-13) ( 1.962E-12,-1.397E-13)  1.00E-07
  5.850E+01 1.95106E-23 -1.244E-02 ( 3.958E-12,-1.961E-13) ( 1.946E-12,-1.271E-13)  1.00E-07
  5.900E+01 1.88937E-23 -1.272E-02 ( 3.889E-12,-1.688E-13) ( 1.931E-12,-1.147E-13)  1.00E-07
  5.950E+01 1.83007E-23 -1.301E-02 ( 3.821E-12,-1.427E-13) ( 1.916E-12,-1.027E-13)  1.00E-07
  6.000E+01 1.77306E-23 -1.330E-02 ( 3.754E-12,-1.177E-13) ( 1.901E-12,-9.102E-14)  1.00E-07
  6.050E+01 1.71822E-23 -1.359E-02 ( 3.689E-12,-9.382E-14) ( 1.886E-12,-7.963E-14)  1.00E-07
  6.100E+01 1.66545E-23 -1.389E-02 ( 3.625E-12,-7.094E-14) ( 1.872E-12,-6.852E-14)  1.00E-07
  6.150E+01 1.61466E-23 -1.419E-02 ( 3.563E-12,-4.904E-14) ( 1.857E-12,-5.771E-14)  1.00E-07
  6.200E+01 1.56577E-23 -1.449E-02 ( 3.501E-12,-2.808E-14) ( 1.843E-12,-4.717E-14)  1.00E-07
  6.250E+01 1.51867E-23 -1.480E-02 ( 3.441E-12,-8.037E-15) ( 1.828E-12,-3.692E-14)  1.00E-07
  6.300E+01 1.47331E-23 -1.510E-02 ( 3.383E-12, 1.114E-14) ( 1.814E-12,-2.692E-14)  1.00E-07
  6.350E+01 1.42959E-23 -1.542E-02 ( 3.325E-12, 2.947E-14) ( 1.800E-12,-1.719E-14)  1.00E-07
  6.400E+01 1.38744E-23 -1.573E-02 ( 3.268E-12, 4.701E-14) ( 1.786E-12,-7.711E-15)  1.00E-07
  6.450E+01 1.34681E-23 -1.605E-02 ( 3.213E-12, 6.377E-14) ( 1.772E-12, 1.521E-15)  1.00E-07
  6.500E+01 1.30761E-23 -1.638E-02 ( 3.159E-12, 7.979E-14) ( 1.758E-12, 1.051E-14)  1.00E-07
  6.550E+01 1.26980E-23 -1.670E-02 ( 3.106E-12, 9.509E-14) ( 1.744E-12, 1.927E-14)  1.00E-07
  6.600E+01 1.23331E-23 -1.703E-02 ( 3.054E-12, 1.097E-13) ( 1.731E-12, 2.779E-14)  1.00E-07
  6.650E+01 1.19808E-23 -1.737E-02 ( 3.002E-12, 1.237E-13) ( 1.717E-12, 3.609E-14)  1.00E-07
  6.700E+01 1.16407E-23 -1.770E-02 ( 2.952E-12, 1.370E-13) ( 1.704E-12, 4.417E-14)  1.00E-07
  6.750E+01 1.13122E-23 -1.804E-02 ( 2.903E-12, 1.497E-13) ( 1.691E-12, 5.204E-14)  1.00E-07
  6.800E+01 1.09948E-23 -1.838E-02 ( 2.855E-12, 1.619E-13) ( 1.678E-12, 5.970E-14)  1.00E-07
  6.850E+01 1.06882E-23 -1.873E-02 ( 2.808E-12, 1.734E-13) ( 1.665E-12, 6.716E-14)  1.00E-07
  6.900E+01 1.03918E-23 -1.908E-02 ( 2.761E-12, 1.844E-13) ( 1.652E-12, 7.442E-14)  1.00E-07
  6.950E+01 1.01052E-23 -1.944E-02 ( 2.716E-12, 1.950E-13) ( 1.639E-12, 8.148E-14)  1.00E-07
  7.000E+01 9.82813E-24 -1.979E-02 ( 2.671E-12, 2.050E-13) ( 1.626E-12, 8.836E-14)  1.00E-07
  7.050E+01 9.56011E-24 -2.015E-02 ( 2.627E-12, 2.145E-13) ( 1.613E-12, 9.504E-14)  1.00E-07
  7.100E+01 9.30080E-24 -2.052E-02 ( 2.584E-12, 2.235E-13) ( 1.601E-12, 1.016E-13)  1.00E-07
  7.150E+01 9.04987E-24 -2.089E-02 ( 2.542E-12, 2.322E-13) ( 1.588E-12, 1.079E-13)  1.00E-07
  7.200E+01 8.80698E-24 -2.126E-02 ( 2.501E-12, 2.403E-13) ( 1.576E-12, 1.140E-13)  1.00E-07
  7.250E+01 8.57184E-24 -2.163E-02 ( 2.460E-12, 2.481E-13) ( 1.564E-12, 1.200E-13)  1.00E-07
  7.300E+01 8.34414E-24 -2.201E-02 ( 2.420E-12, 2.555E-13) ( 1.551E-12, 1.259E-13)  1.00E-07
  7.350E+01 8.12360E-24 -2.239E-02 ( 2.381E-12, 2.625E-13) ( 1.539E-12, 1.315E-13)  1.00E-07
  7.400E+01 7.90995E-24 -2.278E-02 ( 2.342E-12, 2.691E-13) ( 1.527E-12, 1.370E-13)  1.00E-07
  7.450E+01 7.70292E-24 -2.317E-02 ( 2.304E-12, 2.754E-13) ( 1.515E-12, 1.424E-13)  1.00E-07
  7.500E+01 7.50228E-24 -2.356E-02 ( 2.267E-12, 2.813E-13) ( 1.504E-12, 1.476E-13)  1.00E-07
  7.550E+01 7.30779E-24 -2.396E-02 ( 2.231E-12, 2.869E-13) ( 1.492E-12, 1.526E-13)  1.00E-07
  7.600E+01 7.11921E-24 -2.436E-02 ( 2.195E-12, 2.921E-13) ( 1.480E-12, 1.575E-13)  1.00E-07
  7.650E+01 6.93634E-24 -2.476E-02 ( 2.160E-12, 2.971E-13) ( 1.469E-12, 1.623E-13)  1.00E-07
  7.700E+01 6.75896E-24 -2.517E-02 ( 2.125E-12, 3.018E-13) ( 1.457E-12, 1.669E-13)  1.00E-07
  7.750E+01 6.58689E-24 -2.559E-02 ( 2.091E-12, 3.062E-13) ( 1.446E-12, 1.714E-13)  1.00E-07
  7.800E+01 6.41991E-24 -2.600E-02 ( 2.058E-12, 3.103E-13) ( 1.435E-12, 1.757E-13)  1.00E-07
  7.850E+01 6.25787E-24 -2.642E-02 ( 2.025E-12, 3.142E-13) ( 1.423E-12, 1.800E-13)  1.00E-07
  7.900E+01 6.10058E-24 -2.685E-02 ( 1.993E-12, 3.178E-13) ( 1.412E-12, 1.841E-13)  1.00E-07
  7.950E+01 5.94787E-24 -2.727E-02 ( 1.961E-12, 3.211E-13) ( 1.401E-12, 1.880E-13)  1.00E-07
